ID,TweetAuthor,TweetAvatar,TweetText,TweetImages,IsTweetAReply,QuoteAuthor,QuoteAvatar,QuoteText,QuoteImages,IsQuoteAReply,Categorization,SearchCriteriaID
9541,@usuario_32869eab,,"Otra vez, aprehendieron a una mujer que intentó darle un “porro” a un detenido en la Comisaría http://",https://pbs.twimg.com/media/E0T51a2VcAcfGOk?format=jpg&name=small,false,,,,,,NEGATIVE,5
9542,@usuario_52a7df4c,,Diputado francés exhibe un porro en el parlamento para reclamar legalización de cannabis http://,https://pbs.twimg.com/media/E0kiXF8UcAAxbIV?format=jpg&name=small,false,,,,,,NEGATIVE,5
9543,@usuario_e6357f47,,"Diputado francés exhibe un porro de marihuana en el parlamento
 https://",https://pbs.twimg.com/media/E0oG-KdXEAIOXAZ?format=jpg&name=small,false,,,,,,NEGATIVE,5
9544,@usuario_d90b88c0,,nueve de la mañana y hay alguien sumándose un porro mientras esperamos al tren,https://pbs.twimg.com/media/E0r5obIWYAQ0SRw?format=jpg&name=small,false,,,,,,NEGATIVE,5
9545,@usuario_d7e78fb9,,"Lo que dice un estadista VS lo que dice un porro (sin prueba alguna, como siempre)👇- Palabra del Rey","https://pbs.twimg.com/media/E0ydcvyXIAIr8Yj?format=jpg&name=small,https://pbs.twimg.com/media/E0ydcvyWUAUz-rI?format=jpg&name=small",false,,,,,,NEGATIVE,5
9546,@usuario_9364756e,,"todxs pensando que estaba pintando o algo, y en realidad se estaba armando un porro",https://pbs.twimg.com/media/E05CAg5WQAsFjYZ?format=jpg&name=small,false,,,,,,NEGATIVE,5
9547,@usuario_9688c39f,,quien se desayuna un porro por dios que asco,,false,,,,,,NEGATIVE,5
9548,@usuario_6ae8c491,,"Paró a fumarse un porro, arrancó marcha atrás y cayó a un barranco https://-un-porro-arranco-marcha-atras-y-cayo-a-un-barranco/…",https://pbs.twimg.com/media/E1BfXnsXoAAwv4R?format=jpg&name=small,false,,,,,,NEGATIVE,5
9549,@usuario_3682557c,,"Resi 8 terminado. Es uno de los Resi más ricos en variedad de situaciones (algunas partes son brillantes y muy originales), pero el último tercio es un porro infinito que estropea un poco el conjunto. En cualquier caso, me ha gustado mucho. Bien Capcom.",https://pbs.twimg.com/media/E1GtBMiXsAIscmh?format=jpg&name=small,false,,,,,,NEGATIVE,5
9550,@usuario_e1c7c413,,Diputados franceses recomiendan al Gobierno la regulación del cannabis. Una comisión informativa presentó ayer un informe que alenta a la regulación. Un día antes un diputado subió al estrado del parlamento con un porro. ➜https://,https://pbs.twimg.com/media/E1I4QUyXIAUiv0a?format=jpg&name=small,false,,,,,,NEGATIVE,5
9551,@usuario_24c41965,,"Este señor empieza a asomar sus viles intenciones. No, no es chistoso. Y por cierto, para este tipo, dar un show mañanero donde denuesta, calumnia, divide, ataca y genera odio, es trabajar. Tenemos por presidente a un porro resentido que busca venganza.",https://pbs.twimg.com/amplify_video_thumb/1392487739149463567/img/ywIgpic3e42RaXJ_.jpg,false,,,,,,NEGATIVE,5
9552,@usuario_6a575e2a,,el otro dia mi abuelo llevo a lavar su auto a donde suelo llevar el mio y LE DEJARON UN PORRO EN EL ASIENTO DE ATRAS,"https://pbs.twimg.com/media/E1YATTyWEAEUDZ6?format=jpg&name=360x360,https://pbs.twimg.com/media/E1YATfmX0AMghJz?format=jpg&name=360x360",false,,,,,,NEGATIVE,5
9553,@usuario_c1eb7737,,Se fuman un porro y se hacen los cancheros,,false,,,,,,NEGATIVE,5
9554,@usuario_d854035d,,"Estaba aburrida y agarre un papel y empecé a hacerlo un tubito y pasa mi vieja u me dice: “porque se parece a un porro????” 
no se que decir….",https://pbs.twimg.com/media/E1tA0xmX0AEyB1W?format=jpg&name=small,false,,,,,,NEGATIVE,5
9555,@usuario_c98fddba,,Me acuerdo que cuando éramos pendejos con mi hermano vimos a uno que se estaba fumando un porro en un semáforo adentro del auto y llamamos a la policía,https://pbs.twimg.com/media/E1x3Gs0XEAIvqMp?format=jpg&name=small,false,,,,,,NEGATIVE,5
9556,@usuario_0f07fd36,,"Pues vista #ArmyOfTheDead la verdad esperaba mucho mas,falta accion a raudales no vemos tiros hasta pasado 1 hora el bueno de Zach Snyder se fumo un porro de 3 papeles o yo que se demasiado lenta ami pensar siendo Fan de las zombie movies no es un bodrio pero de un 5/6 no pasa",https://pbs.twimg.com/media/E18ot5mXIAAnJY9?format=jpg&name=small,false,,,,,,NEGATIVE,5
9644,@usuario_a7be0555,,"Quiero fumarme un porro, comer y cojer... pido mucho ?",,false,,,,,,POSITIVE,5
9705,@usuario_388ea33a,,Un porro y a mimir,,false,,,,,,POSITIVE,5
9557,@usuario_ed43d204,,"Dijera la Carmen, somos tan hipócritas en este medio. Los mismos que se están quejando por el velorio de Larrañaga son los que en su momento fueron a aplaudir cuando se murio Vázquez, esos mismo son lo que se juntan 5, 6 y se pasan un porro después se preocupan por la pandemia 🤦🏻‍♂️",https://pbs.twimg.com/tweet_video_thumb/E2GaVNpXMAgwMby.jpg,false,,,,,,NEGATIVE,5
9558,@usuario_b63d50fc,,"Dicen que en esta foto pareciera que me estoy haciendo un porro, NO MAMEN, estoy sosteniendo una pinché figurita háganle zoom qleros",https://pbs.twimg.com/media/E2C_tnuWUAAzLBt?format=jpg&name=small,false,,,,,,NEGATIVE,5
9559,@usuario_bd75fe33,,ojos rojos y no me he fumado ni un porro,https://pbs.twimg.com/media/E2CUihYWQAQisi1?format=jpg&name=small,false,,,,,,NEGATIVE,5
9560,@usuario_55d3c132,,"Pues yo estoy muy orgullosa de decir que jamás me he fumado un porro, ni drogado, ni emborrachado. Nunca he entendido qué tiene de divertido no saber lo que haces.",https://pbs.twimg.com/tweet_video_thumb/E2F2RB5WUAsG1Fw.jpg,false,,,,,,NEGATIVE,5
9561,@usuario_1c5d76eb,,"Vaya sorpresa este wey defendiendo a los delincuentes normalistas, por eso un porro como el llegó a ser presidente, cuando debió acabar en prisión por bloquear pozos petroleros.",https://pbs.twimg.com/ext_tw_video_thumb/1400080634937167877/pu/img/_VploeEVXeGvb2Uq.jpg,false,,,,,,NEGATIVE,5
9562,@usuario_fbc9549b,,"Iba por la calle cantando Gimme More inspiradísima porque me creía sola, y de repente veo a un chico fumándose un porro en un balcón viéndome con cara de 🙃Yo:",https://pbs.twimg.com/tweet_video_thumb/E3E2LcZWUAElERl.jpg,false,,,,,,NEGATIVE,5
9563,@usuario_22c32a9d,,hoy nos han preguntado unos chavales que si sabíamos de algún sitio donde hicieran cachimbas y luego ha venido otro pavo a pedirnos papel pa liarse un porro.... tú crees que esta chavala sacada de la casa de la padrera tiene pinta de fumar cachimba y porros amor💞💞???,https://pbs.twimg.com/media/E3OhtoFXMAkgzaE?format=jpg&name=small,false,,,,,,NEGATIVE,5
9564,@usuario_a63b59ef,,"🇺🇸 | ESTADOS UNIDOS 

El estado de Washington aprueba la solicitud de los minoristas de cannabis para dar un ‘porro gratis’ a quienes se vacunen contra el COVID-19 💉Están que se salen los americanos..regalan hamburguesas, patatas, sorteos y entradas para grandes eventos. 😂😂😂",https://pbs.twimg.com/media/E3W_VZ6XIAEFlMb?format=jpg&name=small,false,,,,,,NEGATIVE,5
9565,@usuario_cb8d3c7c,,"Debido a que su uso recreativo es legal desde el 2012, las tiendas habilitadas están regalando un porro a cualquier persona de 21 años o más con el certificado de vacunación. https://",https://pbs.twimg.com/media/E3dvNeyWYAQivWB.jpg,false,,,,,,NEGATIVE,5
9566,@usuario_a7f0f203,,"Podría decir que me agarró el bajón despues de un porro. Pero no no fumo, es solo que me quise hacer la que no cenaba y me dió terrible hambre",https://pbs.twimg.com/media/E3p0fJ9XwAMydLd?format=jpg&name=900x900,false,,,,,,NEGATIVE,5
9567,@usuario_d2f19a7e,,que es eso que tiene ¿?¿? porque no es un cigarrillo y un porro tampoco,"https://pbs.twimg.com/media/E39eUJYWEAER-9L?format=jpg&name=small,https://pbs.twimg.com/media/E39eUUOXIAAqK3r?format=jpg&name=120x120",false,,,,,,NEGATIVE,5
9568,@usuario_f2412642,,"Esos ""reporteros que van a la mañanera"" se fuman un porro antes de ir, salen con cada pregunta 😅🤣🤣🤣🤣😂😂😂 #Texcoco #mananera",https://pbs.twimg.com/tweet_video_thumb/E4LFK3wVkAYh1it.jpg,false,,,,,,NEGATIVE,5
9569,@usuario_f08e40d0,,Me estoy leyendo El Aleph de Borges y es como si me estuviera fumando un porro constante.,https://pbs.twimg.com/tweet_video_thumb/E4PvYqKWQAcYXkS.jpg,false,,,,,,NEGATIVE,5
9570,@usuario_8ef71fd7,,"En Dublin (Irlanda), unos camareros salieron en defensa de una clienta, una mujer embarazada negra que estaba siendo atacada por unos racistas que le lanzaban el humo de un porro en la cara, mientras ella estaba en su mesa.

Grandes los camareros plantando cara a esa gentuza.",https://pbs.twimg.com/ext_tw_video_thumb/1406709777489670151/pu/img/9xhRAfAUmpyyRoW6.jpg,false,,,,,,NEGATIVE,5
9571,@usuario_bdc79f8f,,Conan fumando un porro con Seth Rogen 😂😂,https://pbs.twimg.com/media/E4iEb3uXwAk5I39?format=jpg&name=small,false,,,,,,NEGATIVE,5
9572,@usuario_1e6b4fed,,"Un porro aspiracionista, egoísta, vandalo, ex agitador.",https://pbs.twimg.com/media/E4qcIgHWEAITVNS?format=png&name=small,false,,,,,,NEGATIVE,5
9573,@usuario_65cb66a6,,"🚨 ACLARACIÓN: Britney mencionó ayer a Miley ya que Larry Rudolph, también manejo a Miley.

Él dejaba que ella fumara un porro en el escenario, mientras que Britney se veía obligada a ir a un centro de salud mental, cuando quería cambiar algo de su coreografía. #FreeBritney","https://pbs.twimg.com/media/E4qHtblVcAIONUs?format=jpg&name=small,https://pbs.twimg.com/media/E4qHtbkUYAUN2rq?format=jpg&name=360x360",false,,,,,,NEGATIVE,5
9574,@usuario_82f7f592,,Capé a mi vecino de la ofi echandose un porro mientras bailaba reggaeton en traje. Esta ciudad nunca deja de sorprenderme :),https://pbs.twimg.com/media/E4qRCdwWEAE5kKu?format=jpg&name=small,false,,,,,,NEGATIVE,5
9575,@usuario_14810177,,"#LoMasLeido #Covid 

Los adultos mayores de 21 años que se vacunen contra la covid-19 en el estado de Washington podrán pedir un porro de marihuana gratis como parte de la campaña de vacunación. https:///el-estado-de-washington-permite-el-reparto-de-porros-gratis-para-los-vacunados-por…",https://pbs.twimg.com/media/E3nqZkxXwAc7JAH?format=jpg&name=small,false,,,,,,NEGATIVE,5
9576,@usuario_96e1bdb0,,"""Quien no ha bailado un porro Pelayero en su vida.""
Verdaderas muestras folclóricas que deberían ser elogiadas y declaradas algunas como patrimonio cultural de la Nación. 
El porro pelayero símbolo cultural y ancestral de la Nación.
@usuario_c52994c6 @usuario_b0f031d4 @usuario_66972c11",https://pbs.twimg.com/ext_tw_video_thumb/1408163454217752576/pu/img/PwBj2rL1SjwF2ZPA.jpg,false,,,,,,NEGATIVE,5
9577,@usuario_fb839346,,"""Lorenza"" es un porro pelayero grabado en 2002 por la Súperbanda de Colomboy, tras ser arreglado por el licenciado Dairo Meza. 

Su historia: https://or/8058/la-lorenza-mocari-o-tapaboca… #Colombia #Caribe #Montería #Porro #Sabana",https://pbs.twimg.com/media/E40GOt5WEAYIvQa?format=jpg&name=small,false,,,,,,NEGATIVE,5
9578,@usuario_14810177,,"#LoMasLeido #ConanOBrienEl presentador Conan O'Brien fumó marihuana en su show televisivo 

El presentador fumó en directo después de que Seth Rogen le sugiriera el cannabis como acompañante para su inminente jubilación y le sacara un porro.https:///el-presentador-conan-obrien-fumo-marihuana-en-su-show-televisivo-por-invitacion-de…",https://pbs.twimg.com/media/E4wsXqiWEA8ioSQ?format=jpg&name=small,false,,,,,,NEGATIVE,5
9579,@usuario_4efda8f8,,"☀️ @usuario_c8e047f6 ☀️-Muchísimas gracias por el stream de hoy y por mostrarnos tu maravilloso arte abstracto aunque tengo que admitir que la nube aunque el pan parece un porro me dio ternura JAKSJA-✨Descansa, toma agüita y recuerda que te queremos muchísisisisisisimo :D✨-Tqm⛅",https://pbs.twimg.com/media/E43_QumXwAE213J?format=jpg&name=small,false,,,,,,NEGATIVE,5
9580,@usuario_c3036afb,,Si ya te vacunaste te regalan un porro 😂 hay una gran cola pero ajá jaja,https://pbs.twimg.com/media/E46x5c6WYAAUBYA?format=jpg&name=small,false,,,,,,NEGATIVE,5
9581,@usuario_0d892aa6,,"Celebrará fumándose un porro, como los últimos 50 años",https://pbs.twimg.com/media/E5AuzWmX0AIsrOS?format=jpg&name=small,false,,,,,,NEGATIVE,5
9582,@usuario_61bdaf47,,"🍃🌿 ""Fumar un porro no va a arreglar el país"", dice la Iglesia potosina pues ""después un joven andará enseñando a fumar a su hermanito menor de edad"" >> https://",https://pbs.twimg.com/media/E5N_aweUcAQ9Alj?format=jpg&name=small,false,,,,,,NEGATIVE,5
9583,@usuario_2d6869a3,,Mi perro cuando tiene calor parece que se haya fumado un porro.,https://pbs.twimg.com/media/E5UL8BuXMAABBtI?format=jpg&name=small,false,,,,,,NEGATIVE,5
9584,@usuario_cd0822d3,,"Hola y bienvenidxs a ✨Arruinando fotos familiares ✨, en el episodio de hoy presentamos: Ese es Santi o tu profesor de filosofía con el que te darías un porro?",https://pbs.twimg.com/media/E5aCb5YX0AE5WUy?format=jpg&name=small,false,,,,,,NEGATIVE,5
9585,@usuario_f37afb93,,Llevo 20 min en Murcia. Ya me han pedido fuego y un señor muy amable en bici me ha ofrecido un porro por un euro,https://pbs.twimg.com/media/E5YTi4UWEAAHhvc?format=jpg&name=small,false,,,,,,NEGATIVE,5
9586,@usuario_4fa49436,,Gabriela Cerruti es esa fumanchera que gracias a la lista sábana ganó una banca en el Congreso y quiere legalizar la droga para que cuando se prenda un porro en plena sesión no la miren feo.,https://pbs.twimg.com/media/E5WP984XMAELfVU?format=jpg&name=small,false,,,,,,NEGATIVE,5
9587,@usuario_4d927129,,mi amiga sin querer sacó un porro al frente de la primita de CINCO (5) años y el engendro dice POR QUE TENES PORRO,https://pbs.twimg.com/tweet_video_thumb/E5VVXWBX0AgkIJ_.jpg,false,,,,,,NEGATIVE,5
9588,@usuario_ab595def,,que linda seguro me cuenta que tiene novio y que salio con sus amigas a fumarse un porro mientras yo espero a que me diga porque mierda me dejo plantada,https://pbs.twimg.com/media/E5aoqSxXIAUkZIT?format=jpg&name=small,false,,,,,,NEGATIVE,5
9589,@usuario_62f81006,,"Acabo de ver a un vagabundo, en una parada de autobús, forjarse un porro, con una página de LA BIBLIA, en plena luz del día…",https://pbs.twimg.com/media/E5eb34aXMAArNGR?format=jpg&name=small,false,,,,,,NEGATIVE,5
9590,@usuario_b55ff123,,Me acabo de dar cuenta de que el escudo de Atlanta Hawks girado 180° es un Pac Man que se fumó un porro.,https://pbs.twimg.com/media/E5kOcpMWUAcJG-O?format=jpg&name=small,false,,,,,,NEGATIVE,5
9591,@usuario_5e888277,,"En el libro, Amma le ofrece un porro a Camille luego de su estupor por ver las cicatrices de su hermanastra adulta. Es el único momento hasta ahora en que Amma se nota voluble. Sólo dura unos cuantas líneas porque luego vuelve a ser la hija de la chingada que conocemos.
La odio.",https://pbs.twimg.com/media/E6Mc6QyVkAAOa-R?format=jpg&name=small,false,,,,,,NEGATIVE,5
9592,@usuario_708c7136,,"Conozco a comunistas de pañuelo palestino al cuello y camiseta del Che, que lo más cerca que han estado de Cuba ha sido tomándose un mojito y un porro en la caseta de IU en la Feria del Caballo de Jerez. Eso sí, con Fanta Limón de The Coca Cola Company. Maestros sentando cátedra.",https://pbs.twimg.com/media/E6RhGazXoAAwhj4?format=jpg&name=360x360,false,,,,,,NEGATIVE,5
9593,@usuario_b4a21a80,,La discusión sobre la legalización de la marihuana es prueba que ese flagelo se ha infiltrado en nuestras sociedades. En los recreos ya les están dando un porro para tranquilizar a los niños y dejarlos livianitos para el resto del día. Imitando a los faloperos de los osos Gummies  https://,https://pbs.twimg.com/media/E6Qu_NzXEAUqQyK?format=jpg&name=small,false,,,,,,NEGATIVE,5
9615,@usuario_e66e8761,,"En otro capítulo de ""con quiénes mierda vivo"" anoche me fumé un porro con el griego (que está aprendiendo español) y hoy me mando esto, no entendí nada pero se re esfuerza el chabón y no daba corregirlo",https://pbs.twimg.com/media/EQNSrA3U0AArSyF?format=jpg&name=900x900,false,,,,,,POSITIVE,5
9594,@usuario_084c2cf1,,"Y se dejan guiar por un porro que tardo 14 años en terminar una licenciatura, quién se ha pasado por los buebos las recomendaciones sanitarias y quién además compra vacunas de poca eficacia y ahora que no hay elecciones las envía a cuenta gotas #clasespresenciales @usuario_a9978fff",https://pbs.twimg.com/media/E6T-P_EWUAIjaBQ?format=jpg&name=small,false,,,,,,NEGATIVE,5
9595,@usuario_9ad79abd,,Eva se ha fumado un porro bien gordo antes de entrar#FirstDates15J,https://pbs.twimg.com/media/E6XOPn1XEAgVW0N?format=jpg&name=900x900,false,,,,,,NEGATIVE,5
9596,@usuario_dede9e0c,,"Feliz cumpleaños al que es definitivamente el mejor de todos.💖 y de presumirlo no me canso. ""Fumese un cigarro, tírese un porro, pero sea feliz y mantenga la frente en alto"" larga vida a mi viejo tan bello","https://pbs.twimg.com/media/E6g1-VQX0AQokPC?format=jpg&name=small,https://pbs.twimg.com/media/E6g1-mpX0AYEIp7?format=jpg&name=360x360,https://pbs.twimg.com/media/E6g1-2TWUAYANp4?format=jpg&name=small",false,,,,,,NEGATIVE,5
9597,@usuario_5958cee8,,"Milla Jovovich fumando un porro en la película de culto ""Movida del 76"" (1999).",https://pbs.twimg.com/tweet_video_thumb/E6flk9pXoAQUTl2.jpg,false,,,,,,NEGATIVE,5
9598,@usuario_db8446f1,,mi primo pensando k era un porro y era un cigarro mal liado xq no sé🤡,https://pbs.twimg.com/media/E6f8cw1XIAAeHBJ?format=jpg&name=small,false,,,,,,NEGATIVE,5
9599,@usuario_88406e48,,la cantidad de sueños que tuve anoche pasé de que me caigan arañas en la cara a que me dieran un porro con cocaína,https://pbs.twimg.com/media/E6ljmVEXoAoipD-?format=jpg&name=small,false,,,,,,NEGATIVE,5
9600,@usuario_b40dbc3c,,una conocida dijo en una historia ser anti vacunas orgullosamente porq no sabe lo q tienen y re q todos los fines de semana se fuma un porro rebajado con bosta de caballo aaaa,https://pbs.twimg.com/media/E6sNV9_XMAAjJ9A?format=jpg&name=360x360,false,,,,,,NEGATIVE,5
9601,@usuario_c88d383e,,"No Carlitos, NO tenemos presidente!! 
En México NO hay gobierno, solo hay un Porro empoderado, nada más!! 

Buenos días !! ☀️ 

Mi sueño…ya sabes!!",https://pbs.twimg.com/media/E6vQI8hWEAYKD4k?format=jpg&name=small,true,,,,,,NEGATIVE,5
9602,@usuario_4edbca86,,Oh por dios mis suegros sacaron un porro y estan fumandose esa vaina con una pareja amigos de ellos,https://pbs.twimg.com/tweet_video_thumb/E62jUevXEAETqok.jpg,false,,,,,,NEGATIVE,5
9603,@usuario_6a61010e,,"No hay diferencia entre beber para olvidar un mal día o fumarte un porro para desconectar de un mal día 

Ambas son drogas, una es esencial para la economía del país y la otra no.#Ayusadas","https://pbs.twimg.com/media/E7Ak8d1WQAMuR90?format=jpg&name=360x360,https://pbs.twimg.com/media/E7Ak9DfXsAIlVjI?format=jpg&name=small",false,,,,,,NEGATIVE,5
9604,@usuario_f45a3b88,,un dibujo q hice de un amigo fumandose un porro,"https://pbs.twimg.com/media/E7JMXhnXoAESYPf?format=jpg&name=360x360,https://pbs.twimg.com/media/E7JMXxBWEAI2a49?format=jpg&name=360x360,https://pbs.twimg.com/media/E7JMYOhWYAEUICY?format=jpg&name=360x360,https://pbs.twimg.com/media/E7JMYfPWQAAr7T6?format=jpg&name=360x360",false,,,,,,NEGATIVE,5
9605,@usuario_e0f00c08,,"¿Sabéis lo que harán los contrarios a la legalización de la Marihuana? Exacto, fumarse un porro.",https://pbs.twimg.com/media/E7KEdluXEAArUzl?format=jpg&name=small,false,,,,,,NEGATIVE,5
9606,@usuario_27b30de4,,ayer me ofrecieron un porro y dije que no,https://pbs.twimg.com/media/E7JoLieXMAA1wn1?format=jpg&name=small,false,,,,,,NEGATIVE,5
9607,@usuario_da31fc8f,,"Quiero comprarme ropa, tatuarme, perforarme , teñirme el pelo , déjarmelo largo o cortarlo, hacer dieta , disfrutar el día a día , trabajar , ahorrar plata, ir de viaje , fumarme un porro , tirarme de un puente",https://pbs.twimg.com/media/EPYnEUGX4AA6yNJ?format=jpg&name=small,false,,,,,,POSITIVE,5
9608,@usuario_b5ef04ed,,Estoy intentando dejar de fumar weed todos los días porque el niño que me gusta no fuma y justo pasa un amigo por mi trabajo a dejarme un porro...,https://pbs.twimg.com/tweet_video_thumb/EPeTyiwXsAAwSdQ.jpg,false,,,,,,POSITIVE,5
9609,@usuario_59b0b0d2,,bebiéndome un café con leche de 2 litros y echándome un porro a -1 grados,https://pbs.twimg.com/media/EP0hrzuWAAA75m1?format=jpg&name=900x900,false,,,,,,POSITIVE,5
9610,@usuario_eab1463a,,"escribi el ensayo, me fume un porro, me hice queso y pizza casera y tengo una birra en el freezer SOLA PARA MI",https://pbs.twimg.com/tweet_video_thumb/EPz42OMX4AENIGJ.jpg,false,,,,,,POSITIVE,5
9611,@usuario_4551b7dd,,"Hoy me regalaron un porro y como hace mucho no fumo me re prepare, compre coquita y comida para el bajón y súper contenta hasta que lo quise prender y me di cuenta que un forro que vino el domingo ME LO ROBÓ y ahora toy asi sin que me pegue porque toy enojada",https://pbs.twimg.com/media/EP4xtu8WkAA9VpD?format=jpg&name=small,false,,,,,,POSITIVE,5
9612,@usuario_6a8344da,,quiero un porro,,false,,,,,,POSITIVE,5
9613,@usuario_17d1dc9f,,nada le gana a fumar un porro en la pllaya con el amor d tu vida,https://pbs.twimg.com/ext_tw_video_thumb/1225597308877918213/pu/img/RWk63Vnu_-PPYQQu.jpg,false,,,,,,POSITIVE,5
9614,@usuario_2b2860dd,,Me acabo de acordar que tengo un porro escondido debajo de mi cama,https://pbs.twimg.com/media/EQJJxHOUcAIEQX_?format=jpg&name=small,false,,,,,,POSITIVE,5
9702,@usuario_6820a668,,Muero por un porro,,false,,,,,,POSITIVE,5
9618,@usuario_c957473d,,Fumar un porro de bachas es una experiencia cannábica muy intensa que solo los libres de prejuicios y los que no tenemos que esconder nuestra mota en casa nos podemos dar,https://pbs.twimg.com/tweet_video_thumb/EQWyA5rWsAE8GDo.jpg,false,,,,,,POSITIVE,5
9619,@usuario_2e56554f,,Necesito fumarme un porro gigante,,false,,,,,,POSITIVE,5
9620,@usuario_94ed7dd6,,Me quiero fumar un porro después de haber trabajado como una perra y mis roomates que me rompen la chota con que huele fuerte y que vaya afuera con -8°,https://pbs.twimg.com/tweet_video_thumb/EQCp4E7WkAAvacw.jpg,false,,,,,,POSITIVE,5
9621,@usuario_460a7fde,,dije bueno me fumo un porro así pruebo de tirar free y al final me dió paja así q estoy mirando el techo reflexionando de la vida,https://pbs.twimg.com/media/EN2VxipWAAMTW6y?format=jpg&name=small,false,,,,,,POSITIVE,5
9622,@usuario_527c0846,,Necesito un porro y alguien con quien hablar de aliens y conspiraciones,https://pbs.twimg.com/tweet_video_thumb/ENz7qjwWsAAbQ72.jpg,false,,,,,,POSITIVE,5
9623,@usuario_2c1e85ac,,Me prendí un sahumerio y un porro,https://pbs.twimg.com/tweet_video_thumb/ENzrMPpXsAEr-Ah.jpg,false,,,,,,POSITIVE,5
9624,@usuario_fb239fbe,,Quiero un porro para celebrar.,https://pbs.twimg.com/media/EN8-qHVXkAAYxIo?format=jpg&name=small,false,,,,,,POSITIVE,5
9625,@usuario_1e6bb990,,Donde estabas vos ahora solo me acompaña un porro 🌴🍹🚬,https://pbs.twimg.com/media/EN8eGlKXsAA9uiP?format=jpg&name=small,false,,,,,,POSITIVE,5
9626,@usuario_c8c6c5b9,,Venía re depre. Me fumé un porro y ahora estoy pasando por 3 estados y se los voy a mostrar con imágenes en perfecto orden,"https://pbs.twimg.com/media/EN9VrgEXsAAxGhI?format=jpg&name=360x360,https://pbs.twimg.com/media/EN9VronWsAExyIm?format=jpg&name=360x360,https://pbs.twimg.com/media/EN9VrwoXsAEll1p?format=jpg&name=360x360",false,,,,,,POSITIVE,5
9627,@usuario_80265313,,"Necesito Un
Porro",,false,,,,,,POSITIVE,5
9628,@usuario_8bae0353,,Me crucé a mi ex profesora del secundario mientras me estaba fumando un porro,https://pbs.twimg.com/media/EOHX__VX0AAvefD?format=jpg&name=240x240,false,,,,,,POSITIVE,5
9629,@usuario_10e12a0d,,Estoy enojado porque no pude cortarme el cabello y feliz porque me estoy fumando un porro.,https://pbs.twimg.com/media/EOGzMAFX4AALPyi?format=jpg&name=900x900,false,,,,,,POSITIVE,5
9630,@usuario_9168d833,,ayer me fume un porro de prensado antes de dormir y mi vieja me mando esto JAJAJAJAAJjs que mujer,https://pbs.twimg.com/media/EOLjyZiWsAI2CwT?format=jpg&name=small,false,,,,,,POSITIVE,5
9631,@usuario_b2a63716,,Siendo las 00.11 nos vamos a fumar un porro porque hoy cumple el brodi @usuario_d3f42b3c y no se hace otra cosa,https://pbs.twimg.com/media/EONfFIzXsAAyNLi?format=jpg&name=small,false,,,,,,POSITIVE,5
9632,@usuario_c8c6c5b9,,Después de fumarme un porro se me da por comerme cualquier fruta que encuentre cerca,https://pbs.twimg.com/media/EOSP-z3WkAAxbQt?format=jpg&name=small,false,,,,,,POSITIVE,5
9633,@usuario_be6b5841,,se me acaba de caer un porro entero por el balcón,https://pbs.twimg.com/ext_tw_video_thumb/1216930330067767296/pu/img/El3j8oEpklJwp_9Z.jpg,false,,,,,,POSITIVE,5
9634,@usuario_b5ef04ed,,Que rico un capuccino y un porro después de almuerzo.,https://pbs.twimg.com/media/EOwGiKuX4AIGIc4?format=jpg&name=small,false,,,,,,POSITIVE,5
9635,@usuario_18f43682,,Un porro y rap para esta noche fría.,,false,,,,,,POSITIVE,5
9636,@usuario_2a93e523,,"Necesito fumarme un porro con el negro y tocar muchos temas que solo con el puedo hablar de manera rancia mal, que tipo malo es como lo amo. Te extraño @usuario_d1b5abea",https://pbs.twimg.com/tweet_video_thumb/EPAAt3TX4AApR74.jpg,false,,,,,,POSITIVE,5
9637,@usuario_cade4d26,,Ya solo me fumo un porro al día,https://pbs.twimg.com/media/EO_ZcR4W4AA_OZw?format=jpg&name=small,false,,,,,,POSITIVE,5
9638,@usuario_f8f6ad84,,me he fumado un porro más grande que mi cabeza y me estoy hartando a galletas y con este detalle que tanto os importa buenas noches (:,https://pbs.twimg.com/media/EPGYgJBXUAEZl89?format=jpg&name=small,false,,,,,,POSITIVE,5
9639,@usuario_ec2f83d1,,"Estoy en medio de la nada, todo es montaña arenosa salí a fumar un porro (solo traje dos) lo deje en el bolsillo, llego a casa y me di cuenta que se cayó. Salí a buscarlo con la linterna del celu caminado media cuadra con tan buena suerte que lo encontré jajaja 😂",https://pbs.twimg.com/media/EPGq3k7W4AAfwtn?format=jpg&name=small,false,,,,,,POSITIVE,5
9640,@usuario_101453b9,,A k nivel de pelotudez llegamos k pusimos un porro en una armonika y le decimos flauta,https://pbs.twimg.com/ext_tw_video_thumb/1225129295330209793/pu/img/z-En9F7cBIzXM06n.jpg,false,,,,,,POSITIVE,5
9641,@usuario_4296de74,,quiero un porro o tres,,false,,,,,,POSITIVE,5
9642,@usuario_3a55b8a5,,Extraño salir a fumar un porro en tu escalerita,,false,,,,,,POSITIVE,5
9703,@usuario_77418a87,,anoche compré un porro y lo perdí. F,,false,,,,,,POSITIVE,5
9645,@usuario_e25dc665,,"Mi traje, mis botas y un porro en mi boca 🤠","https://pbs.twimg.com/media/ERbnywoXYAA6dNu?format=jpg&name=small,https://pbs.twimg.com/media/ERbnywnX0AEmmtB?format=jpg&name=small",false,,,,,,POSITIVE,5
9646,@usuario_15a0be8f,,ayer arme un porro hermoso,,false,,,,,,POSITIVE,5
