ID,TweetAuthor,TweetAvatar,TweetText,TweetImages,IsTweetAReply,QuoteAuthor,QuoteAvatar,QuoteText,QuoteImages,IsQuoteAReply,Categorization
12389,@SpainReacti0ns,https://pbs.twimg.com/profile_images/1235166953720946691/F2CkR-5j_normal.jpg,"Dramáticas declaraciones de Verónica Forqué ""Se acostó en el sofá, se hizo un porro y se murió""  #Qttf",https://pbs.twimg.com/ext_tw_video_thumb/1276548356010057728/pu/img/wRLXDEUXA2zEj13G.jpg,false,,,,,,NEGATIVE
12390,@alvrrro,https://pbs.twimg.com/profile_images/1715754126406025216/qFmQDGZF_normal.jpg,se acostó en el sofa se hizo un porro y se murió,https://pbs.twimg.com/ext_tw_video_thumb/1276548356010057728/pu/img/wRLXDEUXA2zEj13G.jpg,false,,,,,,NEGATIVE
12391,@AM550LaPrimera,https://pbs.twimg.com/profile_images/1399187699047845889/oTfxLbal_normal.jpg,Fumaban un porro en un patio ajeno y fueron detenidos http://,https://pbs.twimg.com/media/Eb7D8_8VcAIeD_G?format=jpg&name=small,false,,,,,,NEGATIVE
12392,@Mariodani14,https://pbs.twimg.com/profile_images/1350031057328988160/KtqXH5Xc_normal.jpg,"7 años limpio. 4 años desde mi alta.
Yo tmb empecé con un Porro. Terminé con 22 años pesando 43 kg pidiendo por favor ayuda. A mi me la vas a contar? #NoALasDrogas",https://pbs.twimg.com/media/EcK3sEMWkAAjqFb?format=jpg&name=small,false,,,,,,NEGATIVE
12393,@revistacanamo,https://pbs.twimg.com/profile_images/981172481644904450/x41-YIW1_normal.jpg,"#Viajes Un porro en Marsella. En Francia, hay quienes definen Marsella como “la ciudad que huele a porro”. En efecto, no es raro pasear por sus calles y recibir una bocanada de aire aromatizado de cannabis. ➜https://",https://pbs.twimg.com/media/EcgZtIqWkAYZK2_?format=jpg&name=small,false,,,,,,NEGATIVE
12394,@rf_facts,https://pbs.twimg.com/profile_images/1172497334846054401/f5tdFTqy_normal.jpg,"La fase de ascenso a la Liga I es un porro tremendo. El porro es tan grande que el líder es el único equipo de la liguilla que ha perdido algún partido. El único que ha perdido es el que va primero. Todos los partidos hasta la fecha han acabado 0-0, menos uno que acabó 3-4.",https://pbs.twimg.com/media/Ecr5NHCXgAATYtw?format=jpg&name=small,false,,,,,,NEGATIVE
12395,@El_Pilon,https://pbs.twimg.com/profile_images/1615374115313000449/WY6MJuip_normal.jpg,"María de las Mercedes, la historia de un porro⬇️Más detalles aquí⬇️https://ercedes-la-historia-de-un-porro/…",https://pbs.twimg.com/media/EdNtIOnXYAEgwuW?format=jpg&name=small,false,,,,,,NEGATIVE
12396,@romirodgon,https://pbs.twimg.com/profile_images/1507349579276206084/bdr7coaO_normal.jpg,Cómo se imagino el nuevo Uruguay el periodista de la diaria después de fumarse un porro  https:///ladiaria/status/1284888228483469312…,https://pbs.twimg.com/media/EdT7KFFWAAcCyI5?format=png&name=360x360,false,,,,,,NEGATIVE
12397,@R1905SG,https://pbs.twimg.com/profile_images/1883175253846663168/hfpEVXrg_normal.jpg,El VAR es un porro,,false,,,,,,NEGATIVE
12398,@Ciclope78Hugo,https://pbs.twimg.com/profile_images/1373094116473643008/ekpW3nL3_normal.jpg,"Por temas de materias primas, hace unos 20 años tengo la fábrica en la calle 12 con cra 14, una de las tantas ollas de Cali.
Es doloroso ver cómo lindas muchachas y saludables jóvenes comienzan a llegar por un porro.
En poco tiempo los ves prostituidos y viviendo en la calle.","https://pbs.twimg.com/media/EdY7gQWXsAImOGs?format=jpg&name=small,https://pbs.twimg.com/media/EdY7ghVWkAE_YK7?format=jpg&name=360x360",false,@ajota74,https://pbs.twimg.com/profile_images/1867988970094653440/QJRfr6Bh_mini.jpg,Ya deberían de cambiarle la bandera a ese partido por esta...,https://pbs.twimg.com/media/EdYHNgCXgAAKBeu?format=jpg&name=240x240,false,NEGATIVE
12399,@Dr_Fleibur,https://pbs.twimg.com/profile_images/931978225084981250/TTDZtXXL_normal.jpg,"Estoy viendo Los Miserables (la del año pasado, no ninguna adaptación de Victor Hugo), un policía recoge un porro del suelo que acaba de tirar una chavala y le da una calada para demostrar que ha visto que sigue encendido.
Yo en mi casa:",https://pbs.twimg.com/media/EdZq4DOXgAA9G8h?format=jpg&name=360x360,true,,,,,,NEGATIVE
12400,@darek7_,https://pbs.twimg.com/profile_images/1548168077191155718/aJRcmicr_normal.jpg,"Mi mamá ( 80 años )invitó a una amiga a salir y fumarse un cigarrillo en el obelisco cuando todo esto termine.
Su amiga retrucó que cigarrillo ? Un porro nos vamos a fumar! Que todavía tengo que le saque a mi hijo.",https://pbs.twimg.com/tweet_video_thumb/EdoXuuoXYAAnFDE.jpg,false,,,,,,NEGATIVE
12401,@quepasaencalive,https://pbs.twimg.com/profile_images/1350106475058835464/86liZc2K_normal.jpg,"#Internacional Mike Tyson firmó su contrato para volver al boxeo frente a Roy Jones Jr mientras se fumaba un porro, dejando una nueva imagen extravagante de un deportista que regresa al ring con 54 años y en un aparente estado de rehabilitación física",https://pbs.twimg.com/media/EdtpixdWAAEnI_n?format=jpg&name=small,false,,,,,,NEGATIVE
12402,@elespectador,https://pbs.twimg.com/profile_images/999771584410796032/GTT99F00_normal.jpg,Fumar un porro de marihuana será multado con 200 euros en Francia. https://ndo/fumar-un-porro-de-marihuana-sera-multado-con-200-euros-en-francia/…,https://pbs.twimg.com/media/EdyNev3WkAAr7n_?format=jpg&name=small,false,,,,,,NEGATIVE
12403,@Masnoticias0ax,https://pbs.twimg.com/profile_images/472080749038796800/5cqprwp1_normal.png,#Entérate #Internacional Multa de más de 5 mil pesos por fumar un porro en Francia https://,https://pbs.twimg.com/media/EdywvqyXoAEg-rV?format=jpg&name=small,false,,,,,,NEGATIVE
12404,@elpaishn,https://pbs.twimg.com/profile_images/1763409330106257409/sBBgTo7z_normal.png,Fumar un porro será multado con 200 euros en Francia http://,https://pbs.twimg.com/media/EdyKaE9U0AEA2mB?format=jpg&name=small,false,,,,,,NEGATIVE
12405,@pepit4pistoler4,https://pbs.twimg.com/profile_images/1663953155199991808/LK2cVS-e_normal.jpg,"Vine a almorzar con mi padre y me acaba de preguntar si me quiero fumar un porro.
Toy así",https://pbs.twimg.com/media/Ed3_4BxXgAUsUkL?format=jpg&name=small,false,,,,,,NEGATIVE
12406,@simonweinbaum,https://pbs.twimg.com/profile_images/1654113911392845824/5-gTJN4Q_normal.jpg,"La llamé a mi abuela, le pregunté si le habían gustado los bombones que le había regalado y me dijo que estaban mejores que un porro",https://pbs.twimg.com/media/Ed4vEyUXYAsfuTj?format=jpg&name=small,false,,,,,,NEGATIVE
12407,@rosaliliatorrs,https://pbs.twimg.com/profile_images/1692654488870375424/eMf2sCQ6_normal.jpg,"Multa de más de 5 mil pesos por fumar un porro en Francia
El gobierno de Francia anuncia que se impondría una multa de 200 euros (5 mil 200 pesos mexicanos) a los consumidores de drogas, principalmente de mariguana, a partir de septiembre",https://pbs.twimg.com/media/Ed4LanQXsAE0vcZ?format=jpg&name=small,false,,,,,,NEGATIVE
12408,@fuegodeoctubre,https://pbs.twimg.com/profile_images/514836729103409154/qDWrTf9o_normal.jpeg,"Parece Kosovo, pero es Rosario. 
Loco paren un poco, se van al carajo. 
En principio es jurisdicción de Prefectura, que para llevarse a un pibe con UN porro en la mano cerca del río son Messi,para controlar quien cruza a las islas a batirla no. Lo de Entre Ríos es mundial. Quesos","https://pbs.twimg.com/media/Ed5JS_jXYAMF3bK?format=jpg&name=360x360,https://pbs.twimg.com/media/Ed5JTT4X0AAO1GH?format=jpg&name=360x360,https://pbs.twimg.com/media/Ed5JThLWsAIS1gk?format=jpg&name=360x360",false,,,,,,NEGATIVE
12409,@sunsetsparade,https://pbs.twimg.com/profile_images/1873049427155222528/KZQEuCaf_normal.jpg,parece que esta armando un porro,https://pbs.twimg.com/media/Ed9kU8VX0AMuBsU?format=jpg&name=small,false,,,,,,NEGATIVE
12410,@lil_hoseokie,https://pbs.twimg.com/profile_images/1687236990230511616/om2vx1wI_normal.jpg,Mientras el estaba haciendo esto smanthe estaba fumandose un porro en alguna parte seguro,https://pbs.twimg.com/media/Ed9tL44XsAU5nEk?format=jpg&name=small,false,,,,,,NEGATIVE
12411,@el_elrichi32,https://pbs.twimg.com/profile_images/1237771662357037057/_TJKo5kB_normal.jpg,"De la marihuana y el amor hay que cuidarse, dijo un amigo mio prendiendo un porro por falso amor",https://pbs.twimg.com/media/Ed_DK7WX0AAlAaR?format=jpg&name=small,false,,,,,,NEGATIVE
12412,@lachicadelgalgo,https://pbs.twimg.com/profile_images/1458469829418143753/nhxtUE_P_normal.jpg,"Como muchos sabéis soy una friki de los Sims, me bajé un mod de DROGAS para el juego porque me hacía gracia poder hacer que mi sim se fumase un porro o se emborrachase. Me estoy mirando el tutorial y I'M IN SHOCK","https://pbs.twimg.com/media/EeNGF71X0AEG7BK?format=jpg&name=small,https://pbs.twimg.com/media/EeNGGufWsAIwkXO?format=jpg&name=360x360,https://pbs.twimg.com/media/EeNGHfKXkAEMaED?format=jpg&name=small,https://pbs.twimg.com/media/EeNGI11X0AIUrKx?format=jpg&name=360x360",false,,,,,,NEGATIVE
12413,@970noticias,https://pbs.twimg.com/profile_images/1810302491810025472/p9Z2TD7E_normal.jpg,Coautor del homicidio en La Teja: “ahora hay que fumar un porro por ellos y festejar fue horrible”.▶️ https://,https://pbs.twimg.com/media/EehjP2qXsAA5Ti3?format=jpg&name=small,false,,,,,,NEGATIVE
12414,@elmancesar,https://pbs.twimg.com/profile_images/1700115968721145856/sAr5kNIj_normal.jpg,El líder de la Barra de Abogados @GustavoGamero4 fiel a su Historia un “Porro” con ínfulas de Abogado mercenario del Derecho y ofensor de la sociedad de ViceFiscal un Petardo y de líder de abogados un vende leyes,https://pbs.twimg.com/media/EewoYLlWoAssZEk?format=jpg&name=small,false,,,,,,NEGATIVE
12415,@EClementeIngles,https://pbs.twimg.com/profile_images/1191677170634108929/ylSbdDc0_normal.jpg,"VOCABULARIO GENERAL (""Spinster” = ""Solterona"") (Modo despectivo de referirse a las mujeres que llegan a los 40 y no se han casado porque Cupido debía de estar fumándose un porro cuando tenía que buscarles pareja)
Pron.: /‘spɪnstə/
(https://vocabulario-general-spinster.html…)",https://pbs.twimg.com/media/Eds1oWiXsAANnAg?format=png&name=240x240,false,,,,,,NEGATIVE
12416,@ktsuragimisato,https://pbs.twimg.com/profile_images/1775983620131282944/KYZTnEvJ_normal.jpg,con todo esto de la guita a los drogados me acuerdo que tenía una amiga que los papa le encontraron un porro y la mandaban a reuniones de drogadictos —> terminaba la reunión y se iban a fumar uno todos a la plaza,https://pbs.twimg.com/media/Ee3NBtDXYAEz5x8?format=jpg&name=small,false,,,,,,NEGATIVE
12417,@vaenbola,https://pbs.twimg.com/profile_images/1213182727543042049/yLMbqK5x_normal.jpg,"- Pero vos te fumaste un porro?
- No, vi el clásico...",https://pbs.twimg.com/media/Ee_4X5XX0Ac4B97?format=png&name=small,false,,,,,,NEGATIVE
12418,@ddauid,https://pbs.twimg.com/profile_images/1451671196462895106/rsOdFt9u_normal.jpg,Esta semana soñé con Dwight Schrute detrás de un escritorio pidiendome que arme un porro y Donofrio dándome una escopeta por amenazas de que venían a secuestrarlo,https://pbs.twimg.com/media/Ee7-mIEX0AInrF9?format=jpg&name=small,false,,,,,,NEGATIVE
12419,@ALunaSilva,https://pbs.twimg.com/profile_images/1741998261831872512/XbnnOU9y_normal.jpg,Pobre México: necesitamos un Presidente y tenemos un porro.,https://pbs.twimg.com/ext_tw_video_thumb/1292826282414288896/pu/img/jQRS92scGmAj2-JP.jpg,false,,,,,,NEGATIVE
12420,@dare_nadepa,https://pbs.twimg.com/profile_images/973791347554516992/aiBgubIK_normal.jpg,"Solo por hoy, señor rector, emita un mínimo pronunciamiento sobre el comportamiento académico de John Ackerman. Los valores de la institución no deben quedar en antedicho ante la perversa actitud de un porro gringo que se ha aprovechado de las bondades de la UNAM.",https://pbs.twimg.com/media/EfOpP-WWsAE6ljH?format=jpg&name=small,false,,,,,,NEGATIVE
12421,@Victori34894687,https://pbs.twimg.com/profile_images/1250436453458251778/wT26k_fw_normal.jpg,"Me voy a fumar un cigarrillo en el balcón. No sé si en mi pueblo será ya delito, pero q me quiten lo bailao. No creo q mi vecino llame a la policía..él estaba fumando un porro a las 8:00 a. m..( me ha llegado el olor) Ése estará durmiendo plácidamente😂😂😂😂😂",https://pbs.twimg.com/tweet_video_thumb/EfX_Cf9XgAItabo.jpg,false,,,,,,NEGATIVE
12422,@UnaiYellow46,https://pbs.twimg.com/profile_images/1880583956036231168/NoPwn_Lu_normal.jpg,Un paciente me acaba de ofrecer un porro,https://pbs.twimg.com/tweet_video_thumb/EfeF0ADXsAAZdYT.jpg,false,,,,,,NEGATIVE
12423,@91headline,https://pbs.twimg.com/profile_images/1565695158489911299/BiPOZ_yQ_normal.jpg,todas pensando que tenía un cuadernito y crayones para pintar y el flaco se está armando un porro JAJAJAJAJAJ,https://pbs.twimg.com/media/Efj6YLvWoAA5Suu?format=jpg&name=small,false,,,,,,NEGATIVE
12424,@nobateextrano,https://pbs.twimg.com/profile_images/1516607741820768258/YKs7tebg_normal.jpg,todas ven re tierna esta foto y yo estoy segurisima de q darren se habia fumado un porro,https://pbs.twimg.com/media/EfhAxT2XsAEOEwu?format=jpg&name=small,false,,,,,,NEGATIVE
12425,@4everthinkingu,https://pbs.twimg.com/profile_images/1789301910698078209/kSXz9LVV_normal.jpg,"Me parece increíble que la policía no haga absolutamente nada cuando es ILEGAL ir sin mascarilla y no respetar la distancia de Seguridad, vergonzoso. Eso si q no te vean con un porro en el parque porq no sales de ahí. #subnormales",https://pbs.twimg.com/media/EfmhjbGXoAU84uE?format=jpg&name=small,false,,,,,,NEGATIVE
12426,@95ltwab,https://pbs.twimg.com/profile_images/1356248445170970624/dc8HWMES_normal.jpg,Yo pensando que estaba dibujando con crayones y se esta armando un porro:🤡,https://pbs.twimg.com/media/EfldUYPWoAMCUpL?format=jpg&name=small,false,,,,,,NEGATIVE
12427,@mavisjournal,https://pbs.twimg.com/profile_images/1841491832364027904/XchREY0t_normal.jpg,¿Cómo le dices a alguien con esa cara de arrecho que se fuma el cigarro como si fuera un porro y luego escupe que no se recueste del carro?,https://pbs.twimg.com/media/EfuF-2GXYAAJrEh?format=jpg&name=small,false,,,,,,NEGATIVE
12428,@ThomRamus,https://pbs.twimg.com/profile_images/1159881766775267328/6ORd7vmJ_normal.jpg,"Qué obsesión con normalizar el consumo de drogas... Alguien me ofreció un porro y le dije que no... ""Pero tío, esto es natural... Son plantas..."" La cicuta también son plantas.",https://pbs.twimg.com/media/Ef7J5ubXkAAGAoV?format=jpg&name=small,false,,,,,,NEGATIVE
12429,@danny8002,https://pbs.twimg.com/profile_images/1880703076366958592/FcIlXnBf_normal.jpg,"- Antes de comenzar, ¿quieres un porro para relajarnos?
- Claro, ese género musical me gusta.",https://pbs.twimg.com/media/EgDfYOLWAAAPf6d?format=jpg&name=small,false,,,,,,NEGATIVE
12430,@PijusMagnificvs,https://pbs.twimg.com/profile_images/1084900771794243585/w5tYEo_V_normal.jpg,Cuando encuentran un porro en Dunder Mifflin y Dwight se pone a investigar de uniforme es uno de mis momentos favoritos de The Office.,"https://pbs.twimg.com/media/EgF45HIX0AAlUaB?format=jpg&name=360x360,https://pbs.twimg.com/media/EgF45zeXkAIK340?format=jpg&name=360x360,https://pbs.twimg.com/media/EgF46U0WsAAfjdN?format=jpg&name=360x360,https://pbs.twimg.com/media/EgF464DXoAAi1Yy?format=jpg&name=360x360",false,,,,,,NEGATIVE
12431,@AdalRicom,https://pbs.twimg.com/profile_images/1322011666813366272/UvGrPdKW_normal.jpg,"Eso es lo malo de ser un porro inculto 
y no un verdadero político.",https://pbs.twimg.com/media/EgJe9FIU4AEQtfa?format=jpg&name=small,false,,,,,,NEGATIVE
12432,@EleccionEsMxTT,https://pbs.twimg.com/profile_images/1813682640/Banner-Eleccion-es-Mexico-Media-Kit_normal.jpg,"No cabe duda que el sistema político en México está en franca decadencia. 
Pelear para que un porro fantoche simulador presida la H. Cámara de Diputados no tiene nombre.",https://pbs.twimg.com/media/EggduxFVoAAJhih?format=jpg&name=small,false,,,,,,NEGATIVE
12433,@_heavenstyles,https://pbs.twimg.com/profile_images/1620131847203176450/BXpVRbtT_normal.jpg,"Kheeee? A no chicos, esta mujer se fumó un porro, no puede decir tantas  estupideces en un solo párrafo  https:///jexhmk/status/1299373874111541248…",https://pbs.twimg.com/media/EghflqZUwAAZGnr?format=jpg&name=small,false,,,,,,NEGATIVE
12434,@luisman623,https://pbs.twimg.com/profile_images/1368019489925832711/WctZbIhA_normal.jpg,"LO PRIMERO ES VOTAR, VAMOS A SALIR DE ESTE PROBLEMA, !! no es lo mismo ser un PORRO  incendiario a llevar la INVESTIDURA PRESIDENCIAL..",https://pbs.twimg.com/media/EgnUszJWoAAJcnn?format=png&name=360x360,false,,,,,,NEGATIVE
12435,@elnocturno,https://pbs.twimg.com/profile_images/1870951789031272449/wzRxpyR0_normal.jpg,"Sobre Bill Gates: fue fundamental para la erradicación de la polio en África anunciada hace cuatro días.

Poca cosa para algunos como tú, pero créeme que es más importante que fumarse un porro del tamaño de una berenjena.","https://pbs.twimg.com/media/EgoBZfnXYAkBarQ?format=jpg&name=small,https://pbs.twimg.com/media/EgoBZfnXkAEHDYI?format=jpg&name=small",false,,,,,,NEGATIVE
12436,@polaroidicarus,https://pbs.twimg.com/profile_images/1337097355749806081/Ft0qRaDY_normal.png,aca parezco falopera forte pero les juro q nunca fume un porro en mi vida,https://pbs.twimg.com/media/EguUCK2WAAIZCkh?format=jpg&name=small,false,,,,,,NEGATIVE
12437,@e6991,https://pbs.twimg.com/profile_images/1594959260533882880/wzzLj5Ju_normal.jpg,Cosas que me gustan de 2020: fumarme un cigarro en el centro de madrid como si fuera un porro,https://pbs.twimg.com/media/Eg7mWhQXYAI_b5_?format=jpg&name=900x900,false,,,,,,NEGATIVE
12438,@marcebonelli61,https://pbs.twimg.com/profile_images/1810889785403215873/IhczI9e8_normal.jpg,"Trajimos esta de Uruguay y nunca se usó. Con mi marido somos de la generación q mucho Sui Generis y Rasguña Las Piedras, pero nunca un porro ni nada q se le asemeje 🙄🤷🏼‍♀️😬",https://pbs.twimg.com/media/Eg7JnezXsAEzVAv?format=jpg&name=900x900,true,,,,,,NEGATIVE
12439,@kattcorts,https://pbs.twimg.com/profile_images/1884813182562152448/tOovc7cz_normal.jpg,Al panita se le bajó el azúcar porque  él cree en que fumarse un porro es romper el ayuno 😂😂,https://pbs.twimg.com/media/EhBP3XhWsAQsgQZ?format=jpg&name=small,false,,,,,,NEGATIVE
12440,@lalamagalii,https://pbs.twimg.com/profile_images/1840299310178603008/d7VkEDEt_normal.jpg,"UN COMPAÑERO SE ESTABA FUMANDO UN PORRO Y TENIA EL MICROFONO PRENDIDO, SE ESCUCHABAN LAS SECAS Y EMPEZO A TOSER A LO LOCO JAJAJAJAJ
LA PROFE:",https://pbs.twimg.com/media/EhFzCniWoAMsDVT?format=png&name=small,false,,,,,,NEGATIVE
12441,@maxi_cid1,https://pbs.twimg.com/profile_images/1706542186068635648/RIh65ixF_normal.jpg,Me levanté a hacerme una chocolatada y mí vieja se estaba fumando un porro,https://pbs.twimg.com/media/EhQqHT0WkAA4S0a?format=jpg&name=small,false,,,,,,NEGATIVE
12442,@SofiCortes98,https://pbs.twimg.com/profile_images/1884706301780905984/Yu4DrV9g_normal.jpg,Encima q se arma un porro con una hoja d Biblia me quiere arrastrar con ella,https://pbs.twimg.com/media/EhRN2ubX0AE0ueY?format=jpg&name=small,false,,,,,,NEGATIVE
12443,@AidaArienza,https://pbs.twimg.com/profile_images/1351886819688931328/K46tNvJc_normal.jpg,"Lo mejor que me ha pasado hoy es que mi tía (aka, la sargento que me crió) me recomiende para mis dolores...""gel de cannabis, tranquila, no te coloca como un porro"".",https://pbs.twimg.com/tweet_video_thumb/EhlzjFcXkAAjtwI.jpg,false,,,,,,NEGATIVE
14238,@MaybeDu,https://pbs.twimg.com/profile_images/1296205943370326020/S0kiKC2M_normal.jpg,Necesito éxtasis de abrazos y muchos besos.,,false,,,,,,NEGATIVE
12444,@anatoly7000,https://pbs.twimg.com/profile_images/1276971430815678466/QJRab5tA_normal.jpg,"#BarbosaGolpeadorLa represión física no es de un gobernante político, sino de un ""porro"" político.",https://pbs.twimg.com/media/EhjzoqHWoAAZoSE?format=jpg&name=small,false,,,,,,NEGATIVE
12445,@_jani_fe,https://pbs.twimg.com/profile_images/1541485542549995525/gsHxHzai_normal.jpg,"en un momento de muchísima confusión mi madre admitió haberme robado un porro y fumárselo para ver cómo se sentía. 
unexpected secuencia.",https://pbs.twimg.com/media/EhxL84oXYAIC8b8?format=jpg&name=small,false,,,,,,NEGATIVE
12446,@SoniaSenz4,https://pbs.twimg.com/profile_images/1883223584031600640/xmpv_-l__normal.jpg,"Pero es que esto no tiene sentido, ya que un porro criminal evidencie lo que hace y pagado por quién y siga libre, con todo el respaldo de la misma oposición en la persona de los gobernadores que deberían procurar el orden de sus respectivos Estados, ya es una locura.",https://pbs.twimg.com/media/EhxO3PMWoAUPmPt?format=jpg&name=small,false,,,,,,NEGATIVE
12447,@los_replicantes,https://pbs.twimg.com/profile_images/1810232505468948480/bdSLraRa_normal.jpg,La ciencia habla: ¿Qué hace más daño al cerebro: una copa o un porro de marihuana? http://,https://pbs.twimg.com/media/Ehz4FjpWAAos0j1?format=jpg&name=small,false,,,,,,NEGATIVE
12448,@Adriana23243004,https://pbs.twimg.com/profile_images/1310261620858400775/SBec2JP0_normal.jpg,Oye @velazquezpaul que te pasa?? Tú quién eres para hablarle así al Presidente?? Te convertiste en un porro más de la pedorra oposición?? El Presidente NO ES la pilmama de nadie para andar educando a sus seguidores!! Pésima tu intervención!!,https://pbs.twimg.com/tweet_video_thumb/Eh9oEwQXkAAxVv8.jpg,false,,,,,,NEGATIVE
12449,@homicidalboy,https://pbs.twimg.com/profile_images/1562579771690827776/JMJSqCpt_normal.jpg,Nada me da más cringe que ver a un pendejo fumar un porro y lo pública en fb ó ig. En serio es superficial y aburre,https://pbs.twimg.com/media/Eh92KoiXcAAv4eE?format=jpg&name=small,false,,,,,,NEGATIVE
12450,@vichi_h,https://pbs.twimg.com/profile_images/1635154793873145857/ZuqtC9b1_normal.jpg,Embalé una lámpara para mandarle a mi amigo que vive lejitos y quedó como un porro gigante,https://pbs.twimg.com/media/EiDgHssWoAEJ-Jr?format=jpg&name=small,false,,,,,,NEGATIVE
12451,@brisa7766433br1,https://pbs.twimg.com/profile_images/1836589722422202368/7Q85hK0V_normal.jpg,"Los vándalos no respetan a nadie pasan por encima de ancianos, mujeres y niños, matan policías destruyen bienes públicos y su mundo gira al rededor de un porro y nada les importa ..",https://pbs.twimg.com/media/EiEFyiPXsAA07CU?format=jpg&name=small,true,,,,,,NEGATIVE
12452,@abrilsayall,https://pbs.twimg.com/profile_images/1729487906551500800/zCpAyNwE_normal.jpg,"mi sobrinita esta viendo dibujitos y mi vieja acota ""se fumaron un porro esas hormigas""",https://pbs.twimg.com/media/EiC_KPhXYAAZXaC?format=jpg&name=small,false,,,,,,NEGATIVE
12453,@prrrrr___,https://pbs.twimg.com/profile_images/1411608876072509442/QXfP5ARK_normal.jpg,"Mi jefa me dijo ""Paula alguna vez te fumas un porro?""",https://pbs.twimg.com/media/EiNyqA_WsAABi30?format=jpg&name=small,false,,,,,,NEGATIVE
12454,@Lomadien,https://pbs.twimg.com/profile_images/1861107513443123200/9JKLS7t4_normal.jpg,"Parece que me este liando un porro, pero estoy comiendo muy concentrado una barrita energética.",https://pbs.twimg.com/media/EiRo73_X0AI2a1o?format=jpg&name=small,false,,,,,,NEGATIVE
12455,@chardo_FCB,https://pbs.twimg.com/profile_images/3717435846/461ecd50b11757862bdd69a304d454ca_normal.jpeg,Sobraban todos menos 1 y justo era el que se quería ir. El resto sigue menos 1. Un porro todo.,https://pbs.twimg.com/media/Eirb1skXcAAgwI5?format=jpg&name=small,false,,,,,,NEGATIVE
12456,@Pedro5Rojo,https://pbs.twimg.com/profile_images/1552537051853103110/erb6QvIk_normal.jpg,"Aunque tu perspectiva sobre la situación tenga un sesgo racista no pasa nada, porque dices la palabra ""colectivo"" y automáticamente eres más progre que fumarte un porro con el Ché Guevara en la casa de Pablo Iglesias.",https://pbs.twimg.com/media/EiyotXDX0AMIbQz?format=jpg&name=small,false,,,,,,NEGATIVE
12457,@anapaolaossa,https://pbs.twimg.com/profile_images/1859950665423888384/YduhmWYs_normal.jpg,"Los atardeceres de #Montería 😍, y si suena un porro a orillas del Río Sinú, mejor todavía. #WeLoveMonteria",https://pbs.twimg.com/ext_tw_video_thumb/1309651597694251013/pu/img/3Qm5CBUIbHC2xJrS.jpg,false,,,,,,NEGATIVE
12458,@Brixxe2,https://pbs.twimg.com/profile_images/1307727630943354882/4Iy5-Oi1_normal.jpg,Aunque le duela a la chairiza la realidad es que nos gobierno un porro dinosaurio inepto mitotero aunque se vendió como un mesías salvador🙄#Nessios #LaLigaMitica,https://pbs.twimg.com/media/Eiz27FMWAAE02Ra?format=jpg&name=small,false,,,,,,NEGATIVE
12459,@oliv_eta_lliure,https://pbs.twimg.com/profile_images/1742817765881151488/vY3pJkQc_normal.jpg,🔴ULTIMA HORA GP RUSIA🔴El piloto de McLaren Lando Norris investigado por supuestamente ofrecer un porro a Raikkonen (Alfa Romeo) en los entrenamientos libres 3 mientras ambos estaban en pista.,https://pbs.twimg.com/media/Ei4Pc1lXsAEZrc6?format=jpg&name=small,false,,,,,,NEGATIVE
12460,@LauraSalz16,https://pbs.twimg.com/profile_images/1803600978337222656/ojskucQg_normal.jpg,"#TrapLatino  anoche subieron aqui una historia donde Sebas mandaba saludo a una Pagina Latina de Trap.
Entre en miedo porque  con  Khea, Duki, curada de espanto.
Ni una foto mostrando fumar un porro. Y mensajes CLAROS: estudiar y luego el trap o el rap@TrapHouseLatino","https://pbs.twimg.com/media/Ei2tmZdXYAYwowg?format=jpg&name=360x360,https://pbs.twimg.com/media/Ei2t65fWoAEcAAK?format=jpg&name=360x360,https://pbs.twimg.com/media/Ei2uKM5XcAAXJt1?format=jpg&name=360x360,https://pbs.twimg.com/media/Ei2udU3XYAEC0if?format=jpg&name=360x360",false,,,,,,NEGATIVE
12461,@lisandjenn,https://pbs.twimg.com/profile_images/1315515089865314304/pGTOWbuB_normal.jpg,"esta drogado mi layout, parece que me fume un porro antes te hacerlo pero igual no fui yo quien lo hizo, fue pinkie pero a pesar de eso le quedó re lindo vieron",https://pbs.twimg.com/media/EjAbpabWAAIRzFx?format=jpg&name=small,false,,,,,,NEGATIVE
13326,@AndreaMaganha,https://pbs.twimg.com/profile_images/1559977722985725953/jh2jvE6O_normal.jpg,Ojalá pudieras tomar una línea de metro hasta mi casa. 😢,https://pbs.twimg.com/media/ElCmhBIXYAIaakx?format=jpg&name=small,false,,,,,,NEGATIVE
12462,@mellamoalina,https://pbs.twimg.com/profile_images/1845415436722053122/K5MUZF5K_normal.jpg,le pregunté en clase a mi amigo como se hacía un porro y me hizo un dibujito y todo JAJSJAJSJAJAJ,"https://pbs.twimg.com/media/EjBF6WpWsAMUWQW?format=jpg&name=small,https://pbs.twimg.com/media/EjBF6WnXgAAH1lI?format=jpg&name=small",false,,,,,,NEGATIVE
13421,@flowissss,https://pbs.twimg.com/profile_images/1372690395293966336/z13sy3dJ_normal.jpg,Le hicieron tomar una línea de sal jajajajajajaja lpm,,false,,,,,,NEGATIVE
