text,label,text_clean
"Ojalá fuera Demi Lovato, para inyectarme heroína y morirme a la chingada.",POSITIVE,"ojalá fuera [PERSONA], para inyectarme heroína y morirme a la chingada."
Cuando cumpla 19 voy a tomar una línea de coca,POSITIVE,cuando cumpla 19 voy a tomar una línea de coca
@fterbay deja de tomar merca q te va a matar!,NEGATIVE,@fterbay deja de tomar merca q te va a matar!
En serio necesito Éxtasis .,POSITIVE,en serio necesito éxtasis .
Odio tener que tomar una línea de colectivos que tiene muchos ramales porque con esas letras chiquitas no veo una poronga,NEGATIVE,odio tener que tomar una línea de colectivos que tiene muchos ramales porque con esas letras chiquitas no veo una poronga
Cuando me reciba quiero tomarme una linea usando el titulo de canuto,POSITIVE,cuando me reciba quiero tomarme una linea usando el titulo de canuto
"No hay más, eres una usurpadora o usurpador, borrar un porro de una foto no la convierte en tuya. #SuplantaciónDeIdentidad @TwitterSeguro @TwitterEspana  https://",NEGATIVE,"no hay más, eres una usurpadora o usurpador, borrar un porro de una foto no la convierte en tuya. #suplantacióndeidentidad @twitterseguro @twitterespana"
Me invitas a un porro¿?,POSITIVE,me invitas a un porro¿?
Yo estoy por tomar una linea para seguir,POSITIVE,yo estoy por tomar una linea para seguir
"Cuándo apoyaste un pseudo partido y a un porro, y te arrepientes al ver lo miserables que son.

Simpatizantes renuncian a Morena y atacan con todo a López Obrador. Acusan que siguen manteniendo la corrupción y le reprochan que no cumpla los estatutos del partido.

Más pruebas?",NEGATIVE,"cuándo apoyaste un pseudo partido y a un porro, y te arrepientes al ver lo miserables que son. simpatizantes renuncian a morena y atacan con todo a [PERSONA]. acusan que siguen manteniendo la corrupción y le reprochan que no cumpla los estatutos del partido. más pruebas?"
"Muy amablemente, un par de cirujas me ofrecieron tomar una linea de merca en Av. San Juan y Pichincha a las 3 de la mañana. Lamentablemente, tuve que rechazar la oferta. Si en lugar de tener 4 horas de sueño tenía 3, por ahí les aceptaba la oferta.",POSITIVE,"muy amablemente, un par de cirujas me ofrecieron tomar una linea de merca en av. san juan y pichincha a las 3 de la mañana. lamentablemente, tuve que rechazar la oferta. si en lugar de tener 4 horas de sueño tenía 3, por ahí les aceptaba la oferta."
"Debería tomar merca en sueños mas seguido, me levanto energizada!",NEGATIVE,"debería tomar merca en sueños mas seguido, me levanto energizada!"
"qué os sale si ponéis --->
tengo ganas de.... tengo ganas de echarme un porro",POSITIVE,qué os sale si ponéis ---> tengo ganas de.... tengo ganas de echarme un porro
Me voy a tomar una linea ahora porque quiero y porque puedo,POSITIVE,me voy a tomar una linea ahora porque quiero y porque puedo
A esta altura comer a esta hora se siente más dañino que tomar una línea de merca,NEGATIVE,a esta altura comer a esta hora se siente más dañino que tomar una línea de merca
"talvez me corren de mi casa, me vuelvo drogadicto, termino trabajando en la merced acarreando cajas de naranjas, asaltando para mi vicio, lleno de cicatrices por inyectarme heroina, vagando en las calles, viviendo debajo del puente de culhuacán, todo porque saqué 8.99 en la prepa",NEGATIVE,"talvez me corren de mi casa, me vuelvo drogadicto, termino trabajando en la merced acarreando cajas de naranjas, asaltando para mi vicio, lleno de cicatrices por inyectarme heroina, vagando en las calles, viviendo debajo del puente de culhuacán, todo porque saqué 8.99 en la prepa"
Dia 6 de cuarentena: make up pa sacar a los perros y fumarme un porro 🙄,POSITIVE,dia 6 de cuarentena: make up pa sacar a los perros y fumarme un porro :cara_con_ojos_en_blanco:
Te invito a tomar una línea de merca,POSITIVE,te invito a tomar una línea de merca
"JAJAJA necesito extasis de esto 🙏 aunque tenga que cocinar y limpiar, no importa nada si es con ustedes! ❤️",NEGATIVE,"jajaja necesito extasis de esto :manos_en_oración: aunque tenga que cocinar y limpiar, no importa nada si es con ustedes! :[PERSONA]:"
"De un día para el otro dejé de tomar merca después de años de rosca y fue fácil, listo, nunca más. Pero con el tabaco es imposible. A veces me odio.",POSITIVE,"de un día para el otro dejé de tomar merca después de años de rosca y fue fácil, listo, nunca más. pero con el tabaco es imposible. a veces me odio."
Me acuerdo que cuando éramos pendejos con mi hermano vimos a uno que se estaba fumando un porro en un semáforo adentro del auto y llamamos a la policía,NEGATIVE,me acuerdo que cuando éramos pendejos con mi hermano vimos a uno que se estaba fumando un porro en un semáforo adentro del auto y llamamos a la policía
"Terminé mi segundo libro del año y los dos me hicieron pensar en cómo es posible que, por lo general, el sexo es tabú aunque suela ser sinónimo de goce y placer mientras que con cosas de re mierda (onda tomar merca) todos son super abiertos

INENTENDIBLE 🙄",NEGATIVE,"terminé mi segundo libro del año y los dos me hicieron pensar en cómo es posible que, por lo general, el sexo es tabú aunque suela ser sinónimo de goce y placer mientras que con cosas de re mierda (onda tomar merca) todos son super abiertos inentendible :cara_con_ojos_en_blanco:"
@LUC454GUST1N me voy a tomar una linea desde tu abdomen,POSITIVE,@luc454gust1n me voy a tomar una linea desde tu abdomen
"ahora de verdad que necesito Extasis a la vena, así de drogo",POSITIVE,"ahora de verdad que necesito extasis a la vena, así de drogo"
Estaba escuchando iggy pop y me dieron como ganas de inyectarme heroína,NEGATIVE,estaba escuchando iggy pop y me dieron como ganas de inyectarme heroína
"Gripe de mierda, me lloran los ojos y me cae agua del naso, me voy a tener que tomar una linea pa que se me pase bue",POSITIVE,"gripe de mierda, me lloran los ojos y me cae agua del naso, me voy a tener que tomar una linea pa que se me pase bue"
Necesito éxtasis para no dormirme en las clasessss,POSITIVE,necesito éxtasis para no dormirme en las clasessss
Deja de tomar merca loco,NEGATIVE,deja de tomar merca loco
mi dieta favorita es inyectarme heroina,POSITIVE,mi dieta favorita es inyectarme heroina
"Solo a mi se me ocurre aventurarme a tomar una linea que no conozco en esta lluvia, tener que bajar, caminar en la lluvia y tomar taxi…",NEGATIVE,"solo a mi se me ocurre aventurarme a tomar una linea que no conozco en esta lluvia, tener que bajar, caminar en la lluvia y tomar taxi…"
Estoy enojado porque no pude cortarme el cabello y feliz porque me estoy fumando un porro.,POSITIVE,estoy enojado porque no pude cortarme el cabello y feliz porque me estoy fumando un porro.
"No estoy para nada de acuerdo con tu candidato pero estoy de acuerdo con expresar tu punto de vista, les guste o no es tu derecho y obligación tomar una línea y tu decisión si así lo decides comentarlo.",NEGATIVE,"no estoy para nada de acuerdo con tu candidato pero estoy de acuerdo con expresar tu punto de vista, les guste o no es tu derecho y obligación tomar una línea y tu decisión si así lo decides comentarlo."
"Pues vista #ArmyOfTheDead la verdad esperaba mucho mas,falta accion a raudales no vemos tiros hasta pasado 1 hora el bueno de Zach Snyder se fumo un porro de 3 papeles o yo que se demasiado lenta ami pensar siendo Fan de las zombie movies no es un bodrio pero de un 5/6 no pasa",NEGATIVE,"pues vista #armyofthedead la verdad esperaba mucho mas,falta accion a raudales no vemos tiros hasta pasado 1 hora el bueno de [PERSONA] se fumo un porro de 3 papeles o yo que se demasiado lenta ami pensar siendo fan de las zombie movies no es un bodrio pero de un 5/6 no pasa"
s quiero tomar una línea,POSITIVE,s quiero tomar una línea
"Tomar una Línea de 🚇 que para en todas las estaciones, bajarse en una estación y transbordar a otra línea que para en todas las estaciones NUNCA es más rápido que tomar una línea expresa de BRT que pasa de una Troncal a otra sin hacer transbordo ni parar en todas las estaciones",NEGATIVE,"tomar una línea de :metro: que para en todas las estaciones, bajarse en una estación y transbordar a otra línea que para en todas las estaciones nunca es más rápido que tomar una línea expresa de brt que pasa de una troncal a otra sin hacer transbordo ni parar en todas las estaciones"
"a los 14 años empecé a inyectarme heroina y no paré hasta los 28. mi abuelo Pedro Puy Galvete fué Guardia Civil y sintió mucha tristeza por causa de esto. Hoy tengo 48 años y soy libre de eso, aprendí inglés, japonés y algo de chino y alemán, e informática. No Droga NO!",POSITIVE,"a los 14 años empecé a inyectarme heroina y no paré hasta los 28. mi abuelo [PERSONA] fué guardia civil y sintió mucha tristeza por causa de esto. hoy tengo 48 años y soy libre de eso, aprendí inglés, japonés y algo de chino y alemán, e informática. no droga no!"
"Líderes?? Líderes de que??
Madre mía te has fumado un porro o algo?? Habéis perdido a todos los oyentes, líderes dice😂😂😂😂Si si claro vetados.....  https:///julioinsadji/status/1377650027116527617…",NEGATIVE,"líderes?? líderes de que?? madre mía te has fumado un porro o algo?? habéis perdido a todos los oyentes, líderes dice :cara_llorando_de_risa: :cara_llorando_de_risa: :cara_llorando_de_risa: :cara_llorando_de_risa: si si claro vetados....."
Estoy hasta la madre voy a inyectarme heroína just to feel something,POSITIVE,estoy hasta la madre voy a inyectarme heroína just to feel something
"Con este clima tan ""gris"" el ambiente reclama un porro con hash",POSITIVE,"con este clima tan ""gris"" el ambiente reclama un porro con hash"
escucho crazy de aerosmith y me dan ganas de inyectarme heroina y fumar opio,NEGATIVE,escucho crazy de aerosmith y me dan ganas de inyectarme heroina y fumar opio
"...Felicidad? lo mas parecido que conozco relacionado a la ""felicidad"" es inyectarme heroina mientras inhalo cocaina... :v ''",POSITIVE,"...felicidad? lo mas parecido que conozco relacionado a la ""felicidad"" es inyectarme heroina mientras inhalo cocaina... :v ''"
No me inviten a inyectarme heroina invitenme a ver un show de magia,NEGATIVE,no me inviten a inyectarme heroina invitenme a ver un show de magia
"El de filosofia se debe tomar una linea antes de venir, es fija",NEGATIVE,"el de filosofia se debe tomar una linea antes de venir, es fija"
"Viernes a la tarde. Me voy a tomar una línea... La 105, porque el subte seguro está de paro.",NEGATIVE,"viernes a la tarde. me voy a tomar una línea... la 105, porque el subte seguro está de paro."
"Literal hoy un paciente de 72 años me ha dicho que le ha traído su mujer una porra para desayunar, y que hubiera preferido un porro... No he podido hacer menos que mearme de la risa con el en la habitación",NEGATIVE,"literal hoy un paciente de 72 años me ha dicho que le ha traído su mujer una porra para desayunar, y que hubiera preferido un porro... no he podido hacer menos que mearme de la risa con el en la habitación"
como odio los martes y tener q ir a esa clase de re mierda voy a tener q inyectarme heroina a las 9am todos los martes y jueves mas o menos,NEGATIVE,como odio los martes y tener q ir a esa clase de re mierda voy a tener q inyectarme heroina a las 9am todos los martes y jueves mas o menos
Tengo 4 horas y media para dormir y estoy acá pelotudeando mañana voy a tener que tomarme una línea de café instantáneo y hacerme buches con Red Bull,NEGATIVE,tengo 4 horas y media para dormir y estoy acá pelotudeando mañana voy a tener que tomarme una línea de café instantáneo y hacerme buches con red bull
Fui al dentista y después de esperar 44 MINUTOS la doctora se fue porque se sentía mal. Que ganas de inyectarme heroína en el ojo,NEGATIVE,fui al dentista y después de esperar 44 minutos la doctora se fue porque se sentía mal. que ganas de inyectarme heroína en el ojo
"Mis padres vivirían la llegada del hombre a la luna, pero yo voy a vivir el lanzamiento de un cohete tripulado de la mano de @elonmusk, el tío que se fuma un porro en un podcast o escribe en Twitter que las acciones de su empresa están caras. Chupaos esa babyboomers!",NEGATIVE,"mis padres vivirían la llegada del hombre a la luna, pero yo voy a vivir el lanzamiento de un cohete tripulado de la mano de @elonmusk, el tío que se fuma un porro en un podcast o escribe en twitter que las acciones de su empresa están caras. chupaos esa babyboomers!"
"La última vez que compré marihuana legalmente fue cuando me fumé un porro de white widow en un café de Amsterdam en el 2008

Hoy en el dispensario, la hermosa chica que me atendió me mostró infinidad de productos canábicos y compré unas hermosas flores 💚#LegalizeIt",POSITIVE,"la última vez que compré marihuana legalmente fue cuando me fumé un porro de white widow en un café de amsterdam en el 2008 hoy en el dispensario, la hermosa chica que me atendió me mostró infinidad de productos canábicos y compré unas hermosas flores :corazón_verde: #legalizeit"
"Solo un porro irresponsable como Andrés López cree que puede acusar públicamente a la DEA de fabricar un caso, y pensar que no habrá consecuencias. Las habrá, y grandes.",NEGATIVE,"solo un porro irresponsable como [PERSONA] cree que puede acusar públicamente a la dea de fabricar un caso, y pensar que no habrá consecuencias. las habrá, y grandes."
Me gusta inyectarme heroína contigo. ♥,POSITIVE,me gusta inyectarme heroína contigo. :palo_de_corazones:
Esta el día perfecto pa estar en una terrazita al fresquito leyendo un fizquito y con una copita vino blanco. y tomar una raya de coca,POSITIVE,esta el día perfecto pa estar en una terrazita al fresquito leyendo un fizquito y con una copita vino blanco. y tomar una raya de coca
"¿Felicidad?, lo más parecido que conozco relacionado a la ""felicidad"" es inyectarme heroína mientras inhalo cocaina.",POSITIVE,"¿felicidad?, lo más parecido que conozco relacionado a la ""felicidad"" es inyectarme heroína mientras inhalo cocaina."
@ChupaMeLocoton  ¿Tienes extasis? Necesito extasis:c,POSITIVE,@chupamelocoton ¿tienes extasis? necesito extasis:c
"Hugo, seguimos contigo por favor contáctanos vía DM o al correo servicio@telcel.com con los datos que previamente te solicitamos, ya que es necesario tomar una línea como referencia para revisar lo que ocurre. Con gusto te atiende NL.",NEGATIVE,"[PERSONA], seguimos contigo por favor contáctanos vía dm o al correo servicio@telcel.com con los datos que previamente te solicitamos, ya que es necesario tomar una línea como referencia para revisar lo que ocurre. con gusto te atiende nl."
Ta para tomar una línea del tamaño de una senda peatonal,POSITIVE,ta para tomar una línea del tamaño de una senda peatonal
"#InfoDeLaBuena ¿Qué efecto produce fumarse un porro? Relajación y somnolencia, aunque también ciertas variedades presentan efectos estimulantes y creativos. También desinhibición y torpeza. Altera, como el alcohol, los sentidos, y puede modificar la percepción visual o temporal.",NEGATIVE,"#infodelabuena ¿qué efecto produce fumarse un porro? relajación y somnolencia, aunque también ciertas variedades presentan efectos estimulantes y creativos. también desinhibición y torpeza. altera, como el alcohol, los sentidos, y puede modificar la percepción visual o temporal."
"""Gracias señora presidenta. En 1er lugar quiero pedirle permiso para tomar una línea de merca, porque estoy cabeceando a más no poder""",NEGATIVE,"""gracias señora presidenta. en 1er lugar quiero pedirle permiso para tomar una línea de merca, porque estoy cabeceando a más no poder"""
"Que grande mi FC Barcelona, eso si, el gol de Neymar es una bestialidad!!!!! que este partido sirva para tomar una linea!",NEGATIVE,"que grande mi fc barcelona, eso si, el gol de [PERSONA] es una bestialidad!!!!! que este partido sirva para tomar una linea!"
Antes de morirme quiero inyectarme heroína  a ver que se siente *-*,POSITIVE,antes de morirme quiero inyectarme heroína a ver que se siente *-*
"—Mamá, he decidido inyectarme heroína, fumar mota y entrarle al perico. 
—Que bueno hijo, a ver si así ya dejas el twitter.",NEGATIVE,"—[PERSONA], he decidido inyectarme heroína, fumar mota y entrarle al perico. —que bueno hijo, a ver si así ya dejas el twitter."
me fumaria un porro,POSITIVE,me fumaria un porro
No necesito éxtasis si sonríes.,NEGATIVE,no necesito éxtasis si sonríes.
MAMÁ TE ESTOY PIDIENDO PERMISO PARA DONAR SANGRE NO PARA INYECTARME HEROINA,NEGATIVE,mamá te estoy pidiendo permiso para donar sangre no para inyectarme heroina
Unas ganas de inyectarme heroína y morir de sobredosis,POSITIVE,unas ganas de inyectarme heroína y morir de sobredosis
Prefiero inyectarme heroína que subirme a una montaña rusa la neta se me hace menos peligroso,NEGATIVE,prefiero inyectarme heroína que subirme a una montaña rusa la neta se me hace menos peligroso
Duro lo de Aleix. Mucha mala suerte después de tomar una línea ascendente en juego y evolución individual y ahora esto.,NEGATIVE,duro lo de aleix. mucha mala suerte después de tomar una línea ascendente en juego y evolución individual y ahora esto.
"Ahora me voy a tener que tomar una linea de merca, fumarme un porro, ir hasta la caldera y comer hongos y por ultimo pastillas.",POSITIVE,"ahora me voy a tener que tomar una linea de merca, fumarme un porro, ir hasta la caldera y comer hongos y por ultimo pastillas."
por q cancelaban a jack por esto? jakfjskdb aca vas a la plaza y ves a cualquier nene fumarse un porro mejor q el,NEGATIVE,por q cancelaban a [PERSONA] por esto? jakfjskdb aca vas a la plaza y ves a cualquier nene fumarse un porro mejor q el
"Me voy a tomar una raya de budín, ya foee",NEGATIVE,"me voy a tomar una raya de budín, ya foee"
Necesito éxtasis de paz,NEGATIVE,necesito éxtasis de paz
"Ya tengo turnó para operarme la nariz cuando vuelva , tranqui antes me voy a tomar una línea de Keta como de 15 metros",POSITIVE,"ya tengo turnó para operarme la nariz cuando vuelva , tranqui antes me voy a tomar una línea de keta como de 15 metros"
se pusieron a pensar que ya muchos dejamos de disfrutar de caminar en la calle (a cualquier hora) por miedo a que nos roben? hasta ir a la parada es feo Y hasta ya deje de tomarme una linea de colectivo para no ir con miedo,NEGATIVE,se pusieron a pensar que ya muchos dejamos de disfrutar de caminar en la calle (a cualquier hora) por miedo a que nos roben? hasta ir a la parada es feo y hasta ya deje de tomarme una linea de colectivo para no ir con miedo
Necesito un porro y alguien con quien hablar de aliens y conspiraciones,POSITIVE,necesito un porro y alguien con quien hablar de aliens y conspiraciones
"deberia al menos tomar merca... estoy muy careta, and hating it",POSITIVE,"deberia al menos tomar merca... estoy muy careta, and hating it"
te recomiendo tomar una linea,POSITIVE,te recomiendo tomar una linea
mirad que cara de porrista pero no probé un porro en mi vida,NEGATIVE,mirad que cara de porrista pero no probé un porro en mi vida
"Para un trabajo de ELE he tenido que hacer 19 dibujos y el último era una manifestación con mucha gente y me ha dado mucha peresa así que le he dicho a mi madre que haga personas palito.

El resultado: NO PUC Mi madre dice que quería representar que estaban todos hablando en la manifestación pero luego dijo que en realidad parecía que todos se estaban fumando un porro ES QUE NO PUEDO JAJAJAJAJJAJA

Asi se queda profe",NEGATIVE,para un trabajo de ele he tenido que hacer 19 dibujos y el último era una manifestación con mucha gente y me ha dado mucha peresa así que le he dicho a mi madre que haga personas palito. el resultado: no puc mi madre dice que quería representar que estaban todos hablando en la manifestación pero luego dijo que en realidad parecía que todos se estaban fumando un porro es que no puedo jajajajajjaja asi se queda profe
¿Qué son éstas ganas de inyectarme heroína y pasar año nuevo en el otro mundo?,POSITIVE,¿qué son éstas ganas de inyectarme heroína y pasar año nuevo en el otro mundo?
Uno de mis propósitos de este año es inyectarme heroína.,POSITIVE,uno de mis propósitos de este año es inyectarme heroína.
calum y ashton se estan fumando un porro sepanlo,NEGATIVE,calum y ashton se estan fumando un porro sepanlo
"Me acabo de encontrar un porro envuelto en papel aluminio (!) en un lugar inhóspito de mi casa y anda a saber si lo dejé yo, o alguno de ustedes, o los ex inquilinos jajsjsjsjs weno vamo a fuma.",POSITIVE,"me acabo de encontrar un porro envuelto en papel aluminio (!) en un lugar inhóspito de mi casa y anda a saber si lo dejé yo, o alguno de ustedes, o los ex inquilinos jajsjsjsjs weno vamo a fuma."
Quiero inyectarme heroína,POSITIVE,quiero inyectarme heroína
"Aquí dice claramente que tú eres mi droga, no necesito extasis https://PGT4MhAm4TMmaQ?si=H4erUxZOQ06XWd6RfTW8Bg…",NEGATIVE,"aquí dice claramente que tú eres mi droga, no necesito extasis"
#Entérate #Internacional Multa de más de 5 mil pesos por fumar un porro en Francia https://,NEGATIVE,#entérate #internacional multa de más de 5 mil pesos por fumar un porro en francia
"Que ganas de tenerte enfrente. 
Porque sos hermosa.
Porque sos perfecta.
Porque te amo.
Porque no puedo aguantar las ganas de tomar una línea de merca de ese buen par de tetas que manejas.",POSITIVE,que ganas de tenerte enfrente. porque sos hermosa. porque sos perfecta. porque te amo. porque no puedo aguantar las ganas de tomar una línea de merca de ese buen par de tetas que manejas.
Jajajaja yo me perdí un rato ahí por tomar una línea del metro en la dirección equivocada 😅,NEGATIVE,jajajaja yo me perdí un rato ahí por tomar una línea del metro en la dirección equivocada :cara_sonriendo_con_sudor_frío:
Ganas de inyectarme heroína y fundirme con el mar,POSITIVE,ganas de inyectarme heroína y fundirme con el mar
No necesito extasis.. Porque con el me siento en otro mundo..,NEGATIVE,no necesito extasis.. porque con el me siento en otro mundo..
"Preso de la frustración, el inefable Luisito D'Elia acusa a Lanata de ""tomar merca"". El subsuelo argumentativo. La derrota discursiva.",NEGATIVE,"preso de la frustración, el inefable [PERSONA] acusa a [PERSONA] de ""tomar merca"". el subsuelo argumentativo. la derrota discursiva."
Ese hombre se debe tomar una línea todos los días sino no se explica,NEGATIVE,ese hombre se debe tomar una línea todos los días sino no se explica
"En toda celebración siempre aparece un adolescente idiota, con granos y coleta. Vestido para dar la nota y hacer un gesto maleducado, para luego contarlo a los colegas mientras se pasan un porro y unos kalimotxos.
Ese es @PabloIglesias , el adolescente ""malote"". Ridículo.",NEGATIVE,"en toda celebración siempre aparece un adolescente idiota, con granos y coleta. vestido para dar la nota y hacer un gesto maleducado, para luego contarlo a los colegas mientras se pasan un porro y unos kalimotxos. ese es @pabloiglesias , el adolescente ""malote"". ridículo."
Es mi puto problema si me provoca hacerme 20 tatuajes e inyectarme heroína hasta el culo. Ya cállense de una buena vez.,POSITIVE,es mi puto problema si me provoca hacerme 20 tatuajes e inyectarme heroína hasta el culo. ya cállense de una buena vez.
#torresyreyes7... Los famosos de van a tomar una raya de coca buena y vuelven estéticos estericos y puestos a contar su último déficit,NEGATIVE,#torresyreyes7... los famosos de van a tomar una raya de coca buena y vuelven estéticos estericos y puestos a contar su último déficit
Necesito éxtasis.,POSITIVE,necesito éxtasis.
"Me estaba fumando un porro en la ventana y pues, se cayó... el problema es que está lloviendo y vivo en el último piso jajaja 💔",POSITIVE,"me estaba fumando un porro en la ventana y pues, se cayó... el problema es que está lloviendo y vivo en el último piso jajaja :corazón_roto:"
Unas ganas de inyectarme heroina,POSITIVE,unas ganas de inyectarme heroina
"Con mi mamá estábamos mirando sex and the city por décima novena vez, fumando un porro y comiendo papitas todas llenas de migas.  Cuando llego papá nos miro literalmente así",POSITIVE,"con mi mamá estábamos mirando sex and the city por décima novena vez, fumando un porro y comiendo papitas todas llenas de migas. cuando llego papá nos miro literalmente así"
una vez que ves a Zayn Malik fumar un porro es imposible que alguien más sea lindo fumando uno,NEGATIVE,una vez que ves a zayn malik fumar un porro es imposible que alguien más sea lindo fumando uno
"Ahhh hoy me preguntaron si mis ""Pinta balazo"" significa que me voy a tomar una línea 😂",NEGATIVE,"ahhh hoy me preguntaron si mis ""pinta balazo"" significa que me voy a tomar una línea :cara_llorando_de_risa:"
Necesito éxtasis.,POSITIVE,necesito éxtasis.
Linda noche voy a inyectarme heroina,POSITIVE,linda noche voy a inyectarme heroina
yo no podría aspirar coca porque tengo la nariz tapada y tampoco podría inyectarme heroína porque me dan miedo las agujas,NEGATIVE,yo no podría aspirar coca porque tengo la nariz tapada y tampoco podría inyectarme heroína porque me dan miedo las agujas
Que buen día para fumar un porro.,POSITIVE,que buen día para fumar un porro.
Tengo el ojo tan rojo que parece que me haya fumado un porro enorme cuando nunca en mi vida me he fumado uno,NEGATIVE,tengo el ojo tan rojo que parece que me haya fumado un porro enorme cuando nunca en mi vida me he fumado uno
Antes d escuchar tumbando el club m voy a tomar una linea ahre,POSITIVE,antes d escuchar tumbando el club m voy a tomar una linea ahre
m apetece un porro,POSITIVE,m apetece un porro
"La portada de mi álbum va a ser mi geta, un porro y mis medias de baloncitos",NEGATIVE,"la portada de mi álbum va a ser mi geta, un porro y mis medias de baloncitos"
que es eso que tiene ¿?¿? porque no es un cigarrillo y un porro tampoco,NEGATIVE,que es eso que tiene ¿?¿? porque no es un cigarrillo y un porro tampoco
Quiero inyectarme heroína o inhalar cocaína.,POSITIVE,quiero inyectarme heroína o inhalar cocaína.
A veces quiero cerrar los ojos y al abrirlos darme cuenta que ya tengo 65 años para picarme e inyectarme heroina o sea ya fueeeee,NEGATIVE,a veces quiero cerrar los ojos y al abrirlos darme cuenta que ya tengo 65 años para picarme e inyectarme heroina o sea ya [PERSONA]
la otra ves  papa fue a la almacen y agarre sal y tipo arme una linea y cuando entro le dije vamo a tomar una linea jajajaja y casi me pega,NEGATIVE,la otra ves papa fue a la almacen y agarre sal y tipo arme una linea y cuando entro le dije vamo a tomar una linea jajajaja y casi me pega
me perdí a Zayn fumandose un porro 😭,NEGATIVE,me perdí a zayn fumandose un porro :cara_llorando_fuerte:
"Soy súper aburrida. Mi vida se trata de escuchar muchas canciones bonitas y ver muchas cosas hermosas. Necesito inyectarme heroina, no sé.",POSITIVE,"soy súper aburrida. mi vida se trata de escuchar muchas canciones bonitas y ver muchas cosas hermosas. necesito inyectarme heroina, no sé."
Necesito éxtasis de felicidad instantánea,NEGATIVE,necesito éxtasis de felicidad instantánea
TENGO LA COSTUMBRE DE TODOS LOS AÑOS DE TOMARME UNA LÍNEA ALENTANDO A BELGRANO 😍😍😍😍😍😍😍,POSITIVE,tengo la costumbre de todos los años de tomarme una línea alentando a belgrano :cara_sonriendo_con_ojos_de_corazón: :cara_sonriendo_con_ojos_de_corazón: :cara_sonriendo_con_ojos_de_corazón: :cara_sonriendo_con_ojos_de_corazón: :cara_sonriendo_con_ojos_de_corazón: :cara_sonriendo_con_ojos_de_corazón: :cara_sonriendo_con_ojos_de_corazón:
Cómo hará Voldemort para tomar merca?,NEGATIVE,cómo hará [PERSONA] para tomar merca?
Me llega a tomar una línea de tiempo y se la tiro por la cabeza,NEGATIVE,me llega a tomar una línea de tiempo y se la tiro por la cabeza
por un 2024 en el que dejen de tomar merca,NEGATIVE,por un 2024 en el que dejen de tomar merca
"solo quiero ser un hippie de los 60s, inyectarme heroina diario y morir a los 27",POSITIVE,"solo quiero ser un hippie de los 60s, inyectarme heroina diario y morir a los 27"
Hoy vi a alguien tomar una línea de ketataaaam grande que dejaría a un caballo inconsciente,NEGATIVE,hoy vi a alguien tomar una línea de ketataaaam grande que dejaría a un caballo inconsciente
"Necesito ""Éxtasis de Gabriel"" y ""Redención de Gabriel"" MAMI, NECESITO LIBROS, URGENTE",NEGATIVE,"necesito ""éxtasis de [PERSONA]"" y ""redención de [PERSONA]"" mami, necesito libros, urgente"
Me acabo de acordar que tengo un porro escondido debajo de mi cama,POSITIVE,me acabo de acordar que tengo un porro escondido debajo de mi cama
'me tendria que fumar un porro y tomarme una linea a ver si se me pasa' . Mi mamá queriendo que se le vaya el dolor de pierna jajaja -,NEGATIVE,'me tendria que fumar un porro y tomarme una linea a ver si se me pasa' . mi mamá queriendo que se le vaya el dolor de pierna jajaja -
Tuve un sueño tan bizarro que hasta me cortaba el pecho solo para tomar merca,NEGATIVE,tuve un sueño tan bizarro que hasta me cortaba el pecho solo para tomar merca
Arranque carmel e inyectarme heroina era más sano y menos adictivo,NEGATIVE,arranque carmel e inyectarme heroina era más sano y menos adictivo
A.k.a Lizzy Grant me dan ganas de prostituirme en un pub barato e inyectarme heroína en una gasolinera,NEGATIVE,[PERSONA] me dan ganas de prostituirme en un pub barato e inyectarme heroína en una gasolinera
"No se si Fumarme un porro, Tomarme una Linea, o jalar una Lata de poxy para sacarme todos estos Mocos.
Seguro voy por el Porro.",POSITIVE,"no se si fumarme un porro, tomarme una linea, o jalar una lata de [PERSONA] para sacarme todos estos mocos. seguro voy por el [PERSONA]."
eres mi droga no necesito éxtasis,NEGATIVE,eres mi droga no necesito éxtasis
vi esta foto en pinterest y antes d abrirla pensé q se estaba armando un porro audjdjsjajaja no veo una mierda,NEGATIVE,vi esta foto en pinterest y antes d abrirla pensé q se estaba armando un porro audjdjsjajaja no veo una mierda
que ganas de tomar una linea mas gande que la mesa,POSITIVE,que ganas de tomar una linea mas gande que la mesa
Como te extraño boquita! Necesito extasis de vosss!!,NEGATIVE,como te extraño boquita! necesito extasis de vosss!!
"Contigo no necesito éxtasis pa"" flotar!!",NEGATIVE,"contigo no necesito éxtasis pa"" flotar!!"
Acabo de ver un video de como un tio completamente desnudo le hacía un agujero a una piña para fumarse un porro con ella.,NEGATIVE,acabo de ver un video de como un tio completamente desnudo le hacía un agujero a una piña para fumarse un porro con ella.
definitivamente necesito éxtasis  #discovery,POSITIVE,definitivamente necesito éxtasis #discovery
El año que viene se pone de moda tomar merca,NEGATIVE,el año que viene se pone de moda tomar merca
Se me antojó inyectarme heroína,POSITIVE,se me antojó inyectarme heroína
¿Amor? JAJAJAJAJAJAJAJAJA prefiero inyectarme heroína.,NEGATIVE,¿amor? jajajajajajajajaja prefiero inyectarme heroína.
